鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號,出租型態,有無管理員,租賃期間,有無電梯,附屬設備,租賃住宅服務
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,Rental type,Residential Manager,Rental period,elevator,equipment,Rental residential services
左營區,租賃房屋,高雄市左營區翠峰路６８號十二樓,0.0,,,,1130816,土地0建物1車位0,十二層,16,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0841013,134.39,3,2,2,有,無,有,16000,119,,0.0,0,續租案件；,RPUNMLKLQHJGFEE68CC,整棟(戶)出租,無,1130901~1140831,無,冷氣、熱水器、洗衣機,社會住宅代管
楠梓區,租賃房屋,高雄市楠梓區惠正街２２１號十樓,0.0,,,,1130808,土地0建物1車位0,十層,13,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土,1120428,94.64,2,2,1,有,有,有,16000,169,,0.0,0,管理費2000元由出租人負擔，租金已扣除未租賃車位，建物登記含有車位面積；,RPVNMLKLQHJGFEE78CC,整棟(戶)出租,有,1130816~1140815,有,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣,社會住宅代管
左營區,租賃房屋,高雄市左營區先勝路１１８號十四樓之２,0.0,,,,1130809,土地0建物1車位0,十四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0960402,125.5,3,2,2,有,有,有,18000,143,,0.0,0,未租賃車位，建物登記含有車位面積；續租案件；,RPWNMLKLQHJGFEE88CC,整棟(戶)出租,有,1130810~1140809,有,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣,社會住宅代管
楠梓區,租賃房屋,高雄市楠梓區大學十七街１７號１４樓,0.0,,,,1130814,土地0建物1車位0,十四層,15,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1110429,99.33000000000001,2,1,2,有,有,有,24000,242,,0.0,0,多人共同承租2；租金總額含管理費；未租賃車位，建物登記含有車位面積；,RPXNMLKLQHJGFEE98CC,整棟(戶)出租,有,1130901~1140831,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,
岡山區,租賃房屋,高雄市岡山區仁義路３０號六樓之１,0.0,,,,1130801,土地0建物1車位0,六層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0950306,198.22,3,2,2,有,有,有,19000,96,,0.0,0,,RPPNMLKLQHJGFFE28CC,整棟(戶)出租,有,1130801~1140731,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
橋頭區,租賃房屋,高雄市橋頭區橋新二路８８５號八樓之５,0.0,,,,1130805,土地0建物1車位0,八層,15,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1090820,107.75999999999999,2,1,1,有,有,有,15800,147,,0.0,0,未租賃車位，建物登記含有車位面積；,RPQNMLKLQHJGFFE38CC,整棟(戶)出租,有,1130908~1140907,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
鳳山區,租賃房屋+車位,高雄市鳳山區文興街２之５號５樓之２,0.0,,,,1130812,土地0建物1車位1,五層,7,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土,1111205,43.98,2,1,2,有,有,有,24700,728,坡道平面,13.75,2700,多人共同承租2；租賃建物部分範圍，且未計入共有部分面積；,RPPNMLKLQHJGFGE38CC,整棟(戶)出租,有,1130901~1140831,有,冷氣、熱水器、洗衣機、電視機、冰箱、有線電視、網路,一般代管
鳳山區,租賃房屋+車位,高雄市鳳山區武營路５２巷９０號６樓,0.0,,,,1130802,土地0建物1車位1,六層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0870301,148.66,3,2,2,有,有,有,18000,121,坡道平面,31.21,0,,RPQNMLKLQHJGFGE48CC,整棟(戶)出租,有,1130805~1140804,有,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅代管
鳳山區,租賃房屋,高雄市鳳山區中山路１４１號,190.0,商,,,1130819,土地3建物1車位0,全,5,透天厝,停車空間、店舖、住宅、樓梯間,鋼筋混凝土,0930506,215.67,0,0,1,有,無,無,90000,417,,0.0,0,,RPRNMLKLQHJGFGE58CC,,無,1130901~1230831,無,,
鳳山區,租賃房屋,高雄市鳳山區瑞隆東路１０１號,97.0,住,,,1130819,土地1建物1車位0,全,3,透天厝,住商用,加強磚造,0650925,168.96,3,2,3,有,無,無,33000,195,,0.0,0,,RPSNMLKLQHJGFGE68CC,,無,1130819~1160930,無,瓦斯或天然氣,
鳳山區,租賃房屋,高雄市鳳山區八德路二段２５１之５號,0.0,,,,1130809,土地0建物1車位0,六層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0700810,67.48,3,1,2,有,有,有,18180,269,,0.0,0,管理費820元由出租人負擔，租金已扣除,RPTNMLKLQHJGFGE78CC,整棟(戶)出租,有,1130810~1140809,有,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅代管
鳳山區,租賃房屋,高雄市鳳山區西湖街９１號十二樓,0.0,,,,1130808,土地0建物1車位0,十二層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830601,106.25,3,2,2,有,有,有,11000,104,,0.0,0,,RPUNMLKLQHJGFGE88CC,整棟(戶)出租,有,1130820~1140819,有,冷氣、熱水器、電視機、冰箱,社會住宅代管
鳳山區,租賃房屋,高雄市鳳山區中山東路３８０巷４０弄１５之３號,0.0,,,,1130812,土地0建物1車位0,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0710222,63.85,3,2,2,有,無,有,7000,110,,0.0,0,,RPVNMLKLQHJGFGE98CC,整棟(戶)出租,無,1130816~1140815,無,冷氣、熱水器、冰箱,社會住宅代管
大社區,租賃房屋,高雄市大社區中華路８９巷３２號,0.0,,,,1130814,土地0建物0車位0,全,4,透天厝,集合住宅,鋼筋混凝土,1070606,26.08,19,0,19,有,無,有,5800,222,,0.0,0,,RPPNMLKLQHJGFIE58CC,分租套房,無,1130920~1140319,無,冷氣、熱水器、洗衣機、冰箱、有線電視、網路,一般代管
大社區,租賃房屋,高雄市大社區中華路８９巷３２之１號,0.0,,,,1130814,土地0建物0車位0,全,4,透天厝,集合住宅,鋼筋混凝土,1070606,26.08,19,0,19,有,無,有,5800,222,,0.0,0,,RPQNMLKLQHJGFIE68CC,分租套房,無,1130912~1140311,無,冷氣、熱水器、洗衣機、冰箱、有線電視、網路,一般代管
鳥松區,租賃房屋,高雄市鳥松區明湖路１６號５樓,11.45,住,,,1130818,土地1建物1車位0,五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0841116,35.550000000000004,1,0,1,有,有,有,10000,281,,0.0,0,,RPRNMLKLQHJGFIE78CC,整棟(戶)出租,有,1130818~1150830,有,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣,
大社區,租賃房屋,高雄市大社區中華路８９巷３２之１號,0.0,,,,1130813,土地0建物0車位0,全,4,透天厝,集合住宅,鋼筋混凝土,1070606,26.08,19,0,19,有,無,有,5800,222,,0.0,0,,RPSNMLKLQHJGFIE88CC,分租套房,無,1130907~1140306,無,冷氣、熱水器、冰箱、有線電視、網路,一般代管
仁武區,租賃房屋+車位,高雄市仁武區京吉三路２１３號１４樓,14.16,住,,,1130804,土地1建物1車位1,十四層,15,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土,1081223,111.4,2,1,1,有,有,無,24000,215,坡道平面,35.76,0,,RPTNMLKLQHJGFIE98CC,分層出租,有,1130805~1140804,有,瓦斯或天然氣,
鳥松區,租賃房屋,高雄市鳥松區美勝七街１２６號五樓之３,0.0,,,,1130803,土地0建物1車位0,五層,6,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,1100727,83.39,2,2,2,有,有,無,12200,146,,0.0,0,,RPUNMLKLQHJGFIE09CC,整棟(戶)出租,有,1130812~1140811,有,冷氣、熱水器、瓦斯或天然氣,社會住宅代管
大社區,租賃房屋,高雄市大社區民生路２００巷３５號四樓,0.0,,,,1130809,土地0建物1車位0,四層,7,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土,1121115,85.84,2,1,2,有,有,有,15000,175,,0.0,0,多人共同承租2；未租賃車位，建物登記含有車位面積；,RPVNMLKLQHJGFIE56CC,整棟(戶)出租,有,1130810~1140809,有,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅代管
仁武區,租賃房屋,高雄市仁武區仁孝路４０３巷２之３號,0.0,,,,1130812,土地0建物1車位0,全,3,透天厝,見使用執照,鋼筋混凝土造,0911127,168.19,3,2,1,有,無,無,20000,119,,0.0,0,,RPWNMLKLQHJGFIE66CC,整棟(戶)出租,無,1130824~1140823,無,冷氣、熱水器、洗衣機、冰箱,社會住宅代管
路竹區,租賃房屋,高雄市路竹區大同路５２５-１１號,0.0,,,,1130808,土地0建物1車位0,見其他登記事項,1,工廠,見使用執照,見使用執照,0881108,193.92,0,0,0,無,無,無,65000,,,0.0,0,含增建或未登記建物；,RPQNMLKLQHJGFJE78CC,,無,1130910~1180909,無,,
湖內區,租賃房屋,高雄市湖內區中山路一段７０３號,0.0,,,,1130810,土地0建物1車位0,見其他登記事項,3,工廠,工業用,鋼筋混凝土造,0891004,477.19,0,0,3,有,無,無,48000,,,0.0,0,1.契約書未約定土地租賃標的2.由出租人提供租屋資訊3.水電費由承租人負擔4.113.08.10-113.08.24為裝潢免租期,RPRNMLKLQHJGFJE88CC,,無,1130825~1150824,無,冷氣,
湖內區,租賃房屋,高雄市湖內區中正路二段５２２巷４０號,0.0,,,,1130806,土地0建物1車位0,見其他登記事項,1,農舍,自用農舍,鋼骨構造、加強磚造,0930823,104.51,3,2,2,有,無,有,10000,,,0.0,0,,RPSNMLKLQHJGFJE98CC,整棟(戶)出租,無,1130806~1140805,無,冷氣、熱水器、洗衣機、電視機,社會住宅代管
大寮區,租賃房屋,高雄市大寮區萬丹路２４３巷４９號,47.0,農,,,1130815,土地1建物1車位0,全,2,透天厝,住家用,加強磚造,0651109,66.6,5,2,2,有,無,無,16000,240,,0.0,0,,RPPNMLKLQHJGFLE88CC,整棟(戶)出租,無,1130901~1150831,無,,
林園區,租賃房屋+車位,高雄市林園區中門路３２巷５號２樓之５,0.0,,,,1130820,土地0建物1車位1,二層,5,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,1130315,80.72,2,2,2,有,無,無,16000,198,一樓平面,13.87,0,租金總額含管理費；,RPQNMLKLQHJGFLE98CC,整棟(戶)出租,無,1130825~1140824,有,,
鼓山區,租賃房屋,高雄市鼓山區明華路３５８號４樓之１,7.91,住,,,1130817,土地1建物1車位0,四層,15,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土,1100430,72.2,2,1,1,有,有,有,27500,381,,0.0,0,租金總額含管理費；,RPPNMLLLQHJGFAE87CC,整棟(戶)出租,有,1130820~1140819,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,
鹽埕區,租賃房屋,高雄市鹽埕區七賢二路４７０號１１樓,0.0,,,,1130819,土地0建物0車位0,十一層,12,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0810120,36.36,7,0,7,有,有,有,9250,254,,0.0,0,租金總額含管理費；水費；網路費；其他第四台；租賃建物部分範圍，且未計入共有部分面積；,RPQNMLLLQHJGFAE97CC,分租套房,有,1130819~1140818,有,冷氣、熱水器、洗衣機、電視機、冰箱、網路,
鼓山區,租賃房屋,高雄市鼓山區濱海一路８８巷２０號二樓,0.0,,,,1130815,土地0建物1車位0,二層,5,華廈(10層含以下有電梯),住家用,鋼骨造,0950724,40.36,1,0,1,有,無,有,5600,139,,0.0,0,,RPRNMLLLQHJGFAE08CC,獨立套房,無,1130815~1140814,有,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅代管
鼓山區,租賃房屋,高雄市鼓山區昌盛路１６號９樓之２,0.0,,,,1130811,土地0建物1車位0,九層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880930,77.69999999999999,2,1,1,有,有,有,13000,167,,0.0,0,未租賃車位，建物登記含有車位面積；,RPSNMLLLQHJGFAE18CC,整棟(戶)出租,有,1130815~1140814,有,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅代管
前金區,租賃房屋,高雄市前金區中華三路２３４號１１樓之７,0.0,,,,1130817,土地0建物1車位0,十一層,12,住宅大樓(11層含以上有電梯),,鋼筋混凝土造,0720223,36.76,1,1,1,有,有,有,7500,204,,0.0,0,,RPVNMLLLQHJGFAE48CC,獨立套房,有,1130825~1140824,有,冷氣、熱水器、洗衣機、冰箱,社會住宅代管
鼓山區,租賃房屋+車位,高雄市鼓山區美術東六街１７１號十六樓,0.0,,,,1130819,土地0建物1車位1,十六層,29,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土,1120321,164.13,2,2,2,有,有,有,46500,283,坡道平面,39.67,0,租金總額含管理費；,RPXNMLLLQHJGFAE68CC,整棟(戶)出租,有,1130907~1140906,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,
苓雅區,租賃房屋+車位,高雄市苓雅區憲政路１３０號４樓之２,0.0,,,,1130820,土地0建物1車位1,四層,14,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土,1090818,85.08,2,2,1,有,有,有,25800,303,坡道平面,39.65,0,,RPPNMLLLQHJGFBE97CC,整棟(戶)出租,有,1130903~1140902,有,冷氣、熱水器、洗衣機、電視機、冰箱,
苓雅區,租賃房屋,高雄市苓雅區武智街１１巷１８號三樓,0.0,,,,1130818,土地0建物0車位0,三層,5,公寓(5樓含以下無電梯),公寓,鋼筋混凝土造,0770204,20.0,4,0,4,有,無,有,8000,400,,0.0,0,分租其中一間套房2號房租金總額含網路費；其他公共用電；租賃建物部分範圍，且未計入共有部分面積；,RPQNMLLLQHJGFBE08CC,分租套房,無,1130820~1140819,無,冷氣、熱水器、洗衣機、電視機、冰箱、網路,一般代管
苓雅區,租賃房屋,高雄市苓雅區成功二路１１２之３號,0.0,,,,1130817,土地0建物1車位0,四層,5,公寓(5樓含以下無電梯),,鋼筋混凝土造,0670721,73.02,1,1,1,有,無,無,12000,164,,0.0,0,,RPRNMLLLQHJGFBE18CC,獨立套房,無,1130820~1140819,無,熱水器,社會住宅代管
苓雅區,租賃房屋,高雄市苓雅區自強三路５２號三樓之２,0.0,,,,1130815,土地0建物1車位0,三層,9,華廈(10層含以下有電梯),,鋼筋混凝土造,0661028,71.54,2,2,1,有,有,有,8000,112,,0.0,0,,RPSNMLLLQHJGFBE28CC,整棟(戶)出租,有,1130817~1140816,有,冷氣、熱水器、洗衣機,社會住宅代管
苓雅區,租賃房屋,高雄市苓雅區四維四路２３８之２號五樓,0.0,,,,1130812,土地0建物1車位0,五層,15,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1070621,67.47,2,1,1,有,有,有,16051,238,,0.0,0,此為高雄市政府社會住宅包租代管計畫。管理費2449元。,RPTNMLLLQHJGFBE38CC,整棟(戶)出租,有,1130815~1140625,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
苓雅區,租賃房屋,高雄市苓雅區中正一路４７８號４樓之１,0.0,,,,1130815,土地0建物1車位0,四層,8,華廈(10層含以下有電梯),,鋼筋混凝土造,0680903,85.82,3,1,1,有,有,有,13000,151,,0.0,0,,RPUNMLLLQHJGFBE48CC,整棟(戶)出租,有,1130920~1140919,有,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅代管
苓雅區,租賃房屋,高雄市苓雅區廣東二街７７巷２８之４號,0.0,,,,1130815,土地0建物1車位0,五層,5,公寓(5樓含以下無電梯),,鋼筋混凝土造,0690110,95.88,3,2,2,有,無,無,11000,115,,0.0,0,此為國家住宅及都市更新中心社會住宅包租代管計畫之物件。,RPWNMLLLQHJGFBE68CC,整棟(戶)出租,無,1130816~1140815,無,冷氣、熱水器、瓦斯或天然氣,社會住宅代管
苓雅區,租賃房屋,高雄市苓雅區青年一路２之６號七樓之３,0.0,,,,1130813,土地0建物1車位0,七層,7,華廈(10層含以下有電梯),,鋼筋混凝土造,0691208,86.32,2,1,2,有,有,無,12500,145,,0.0,0,此為住宅及都市更新中心社會住宅包租代管計畫之物件。,RPOOMLLLQHJGFBE97CC,整棟(戶)出租,有,1130816~1140815,有,冷氣、熱水器、瓦斯或天然氣,社會住宅代管
苓雅區,租賃房屋,高雄市苓雅區四維二路１０８巷２號３樓,232.0,商,,,1130816,土地1建物1車位0,三層,6,華廈(10層含以下有電梯),,鋼筋混凝土造,0701217,136.88,2,2,2,有,無,有,25000,183,,0.0,0,租金總額含管理費；,RPPOMLLLQHJGFBE08CC,整棟(戶)出租,無,1130901~1140831,有,冷氣、熱水器、洗衣機、電視機、冰箱,
苓雅區,租賃房屋+車位,高雄市苓雅區和平一路３０６號二十四樓,0.0,,,,1130817,土地0建物1車位1,二十四層,29,住宅大樓(11層含以上有電梯),集合住宅,鋼骨鋼筋混凝土構造,1080709,228.13,3,2,2,有,有,有,60000,263,坡道平面,26.01,0,租金總額含管理費；續租案件；,RPROMLLLQHJGFBE28CC,整棟(戶)出租,有,1130801~1140331,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,
前鎮區,租賃房屋,高雄市前鎮區鄭和路６７號五樓,0.0,,,,1130816,土地0建物1車位0,五層,27,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860527,167.71,3,2,2,有,有,有,17000,101,,0.0,0,此為高雄市政府社會住宅包租代管計畫。,RPPNMLLLQHJGFCE08CC,整棟(戶)出租,有,1130819~1140818,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅包租轉租
前鎮區,租賃房屋,高雄市前鎮區建華街１４巷１０弄４之２號,0.0,,,,1130814,土地0建物1車位0,三層,4,公寓(5樓含以下無電梯),公寓住宅,鋼筋混凝土造,0670728,69.08,3,1,1,有,無,無,9000,130,,0.0,0,此為住宅及都市更新中心社會住宅包租代管計畫之物件。,RPQNMLLLQHJGFCE18CC,整棟(戶)出租,無,1130819~1140818,無,熱水器、洗衣機、瓦斯或天然氣,社會住宅代管
前鎮區,租賃房屋,高雄市前鎮區凱旋三路１０９巷８號二樓,0.0,,,,1130814,土地0建物1車位0,二層,5,公寓(5樓含以下無電梯),,鋼筋混凝土造,0680106,66.83,3,1,1,有,無,有,9000,135,,0.0,0,此為住宅及都市更新中心社會住宅包租代管計畫之物件。,RPRNMLLLQHJGFCE28CC,整棟(戶)出租,無,1130831~1140830,無,熱水器、瓦斯或天然氣,社會住宅代管
前鎮區,租賃房屋,高雄市前鎮區一心二路３３號１０樓,0.0,,,,1130816,土地0建物1車位0,十層,12,辦公商業大樓,商業用,鋼筋混凝土造,0790704,165.28,2,1,0,有,有,無,25000,151,,0.0,0,本案件為部分範圍承租。租金總額含稅；,RPSNMLLLQHJGFCE38CC,,有,1130901~1140831,有,,
前鎮區,租賃房屋,高雄市前鎮區瑞恩街３３號３樓,0.0,,,,1130819,土地0建物1車位0,三層,4,公寓(5樓含以下無電梯),,鋼筋混凝土造,0671222,80.3,3,1,2,有,無,有,17000,212,,0.0,0,,RPTNMLLLQHJGFCE48CC,整棟(戶)出租,無,1130826~1140825,無,熱水器,社會住宅代管
小港區,租賃房屋,高雄市小港區高坪三十九街２９８號２樓,0.0,,,,1130816,土地0建物1車位0,二層,5,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土,1130322,68.97,2,2,1,有,無,有,16000,232,,0.0,0,,RPWNMLLLQHJGFCE78CC,整棟(戶)出租,無,1130816~1140815,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
三民區,租賃房屋,高雄市三民區順昌街１００號８樓之２４,0.0,,,,1130814,土地0建物1車位0,八層,12,住宅大樓(11層含以上有電梯),,鋼筋混凝土造,0701222,34.77,1,0,1,有,有,有,8590,247,,0.0,0,另有管理費410,RPPNMLLLQHJGFDE18CC,獨立套房,有,1130820~1140819,有,冷氣、熱水器、電視機、冰箱,一般轉租
三民區,租賃房屋+車位,高雄市三民區澄清路６８６號１４樓,0.0,,,,1130813,土地0建物1車位1,十四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010208,176.66000000000003,3,2,2,有,有,有,30000,170,坡道平面,23.45,0,,RPQNMLLLQHJGFDE28CC,整棟(戶)出租,有,1130905~1160904,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,
三民區,租賃房屋,高雄市三民區九如一路４５６號１２樓,0.0,,,,1130816,土地0建物1車位0,十二層,18,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,0790927,136.69,3,2,2,有,有,有,27000,198,,0.0,0,,RPSNMLLLQHJGFDE48CC,整棟(戶)出租,有,1130901~1160831,有,冷氣、熱水器、瓦斯或天然氣,
三民區,租賃房屋,高雄市三民區愛國路９７號５樓之８,0.0,,,,1130812,土地0建物1車位0,五層,10,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0950726,15.879999999999999,1,0,1,有,有,無,4300,271,,0.0,0,續租案件；,RPTNMLLLQHJGFDE58CC,獨立套房,有,1130812~1140211,有,冷氣、熱水器、電視機、冰箱、網路,一般代管
三民區,租賃房屋,高雄市三民區同盟一路９３號三樓之９,0.0,,,,1130818,土地0建物1車位0,三層,15,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土,1111013,87.03999999999999,2,1,1,有,有,有,21784,250,,0.0,0,租金含管理費1216元租金總額含管理費；未租賃車位，建物登記含有車位面積；,RPOOMLLLQHJGFDE18CC,整棟(戶)出租,有,1130901~1140831,有,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣,
三民區,租賃房屋+車位,高雄市三民區九如二路５０５號６樓,6.67,商,,,1130815,土地1建物1車位1,六層,15,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土,1130116,110.7,2,2,2,有,有,有,25000,226,坡道機械,12.99,0,租金總額含水費；電費；瓦斯費；網路費；其他清潔費；,RPWOMLLLQHJGFDE98CC,整棟(戶)出租,有,1130815~1140814,有,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣,一般包租
左營區,租賃房屋,高雄市左營區文天路１２３號十四樓之１,0.0,,,,1130814,土地0建物1車位0,十四層,17,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840302,89.86,2,1,1,有,有,有,17000,189,,0.0,0,此為高雄市政府社會住宅包租代管計畫。,RPRNMLLLQHJGFEE48CC,整棟(戶)出租,有,1130815~1140814,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
楠梓區,租賃房屋,高雄市楠梓區瑞屏路６０之３號七樓,0.0,,,,1130812,土地0建物1車位0,七層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0931230,82.45,2,1,1,有,有,有,13953,169,,0.0,0,此為高雄市政府社會住宅包租代管計畫。管理費1047元。,RPSNMLLLQHJGFEE58CC,整棟(戶)出租,有,1130819~1140619,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅包租轉租
楠梓區,租賃房屋,高雄市楠梓區德民路３５６巷１５號１６樓,0.0,,,,1130813,土地0建物1車位0,十六層,19,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850112,150.34,3,1,2,有,有,有,16620,111,,0.0,0,此為高雄市政府社會住宅包租代管計畫。管理費1380元。,RPTNMLLLQHJGFEE68CC,整棟(戶)出租,有,1130823~1140822,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
楠梓區,租賃房屋,高雄市楠梓區智昌街３３２巷２號,0.0,,,,1130815,土地0建物1車位0,一層,5,公寓(5樓含以下無電梯),,鋼筋混凝土造,0690507,95.69,3,1,2,有,無,無,17500,183,,0.0,0,此為高雄市政府社會住宅包租代管計畫。,RPUNMLLLQHJGFEE78CC,整棟(戶)出租,無,1130820~1140819,無,熱水器、瓦斯或天然氣,社會住宅代管
楠梓區,租賃房屋,高雄市楠梓區朝新路１８２號八樓,0.0,,,,1130814,土地0建物1車位0,八層,15,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土,1051025,76.36,2,1,1,有,有,有,12000,157,,0.0,0,此為高雄市政府社會住宅包租代管計畫。,RPVNMLLLQHJGFEE88CC,整棟(戶)出租,有,1130831~1140830,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅包租轉租
楠梓區,租賃房屋+車位,高雄市楠梓區惠義街２８號３樓,0.0,,,,1130819,土地0建物1車位1,三層,15,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土,1110324,73.58,2,2,1,有,有,有,19000,258,坡道機械,0.0,0,多人共同承租2；租金總額含管理費；,RPXNMLLLQHJGFEE09CC,整棟(戶)出租,有,1130901~1140831,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,
左營區,租賃房屋,高雄市左營區屏山新村１１之２號,0.0,,,,1130815,土地0建物1車位0,三層,4,公寓(5樓含以下無電梯),,加強磚造,0641002,67.41,3,2,2,有,無,有,12500,185,,0.0,0,此為高雄市政府社會住宅包租代管計畫。,RPOOMLLLQHJGFEE28CC,整棟(戶)出租,無,1130817~1141016,無,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣,社會住宅包租轉租
楠梓區,租賃房屋,高雄市楠梓區加宏路２２巷１８號三樓,0.0,,,,1130815,土地0建物1車位0,三層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0851227,153.94,3,2,2,有,有,有,14800,96,,0.0,0,此為住宅及都市更新中心社會住宅包租代管計畫之物件。管理費2000元,RPPOMLLLQHJGFEE38CC,整棟(戶)出租,有,1130829~1140828,有,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣,社會住宅包租轉租
左營區,租賃房屋,高雄市左營區左營大路２之３５號三樓,0.0,,,,1130814,土地0建物1車位0,三層,5,公寓(5樓含以下無電梯),,鋼筋混凝土造,0750327,120.46,3,2,2,有,無,有,11000,91,,0.0,0,此為高雄市政府社會住宅包租代管計畫。,RPQOMLLLQHJGFEE48CC,整棟(戶)出租,無,1130817~1140816,無,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣,社會住宅包租轉租
楠梓區,租賃房屋,高雄市楠梓區旗楠路１２６巷１１８號七樓,0.0,,,,1130815,土地0建物1車位0,七層,17,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0811222,123.45,3,1,2,有,有,有,14500,117,,0.0,0,此為住宅及都市更新中心社會住宅包租代管計畫之物件。管理費1500元,RPROMLLLQHJGFEE58CC,整棟(戶)出租,有,1130830~1140829,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅包租轉租
