編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPXNMLMKQHJGFDH66CC,6,70.54,本共有部分之項目有：防空避難室兼停車空間、停車空間、集合住宅（附屬公共服務空間、附屬停車空間、附屬管委會空間）、梯間、水箱、機械室等八項,鋼筋混凝土造,107年11月22日,十五層,,
RPQOMLMKQHJGFDH68CC,16,15.00,住家用,鋼筋混凝土造,97年5月20日,十四層,,
RPPOMLMKQHJGFDH58CC,19,56.75,住家用,鋼筋混凝土造,94年3月21日,九層,,
RPPOMLMKQHJGFDH58CC,19,8.43,梯間水箱及機械房,鋼筋混凝土造,94年3月21日,九層,,
RPPOMLMKQHJGFDH58CC,19,15.28,防空避難室兼停車空間、機電設備室、騎樓,鋼筋混凝土造,94年3月21日,九層,,
RPROMLMKQHJGFDH78CC,16,15.00,住家用,鋼筋混凝土造,97年5月20日,十四層,,
RPSOMLMKQHJGFDH88CC,28,80.90,住家用,鋼筋混凝土造,85年11月6日,十二層,,
RPSOMLMKQHJGFDH88CC,28,14.97,共有部分,鋼筋混凝土造,85年11月6日,十二層,,
RPSOMLMKQHJGFDH88CC,28,10.45,共有部分,鋼筋混凝土造,85年11月6日,十二層,,
RPQNMLMKQHJGFEH68CC,42,113.20,住家用,加強磚造,71年6月30日,二層,,
RPPNMLMKQHJGFEH58CC,1,52.92,住家用,鋼筋混凝土造,112年10月31日,十一層,,
RPPNMLMKQHJGFEH58CC,1,54.00,共有部分,鋼筋混凝土造,112年10月31日,十一層,,
RPRNMLMKQHJGFEH78CC,28,49.67,住家用,鋼筋混凝土造,85年12月3日,二十五層,,
RPRNMLMKQHJGFEH78CC,28,1.94,共有部分,鋼筋混凝土造,85年12月3日,二十五層,,
RPRNMLMKQHJGFEH78CC,28,10.10,共有部分,鋼筋混凝土造,85年12月3日,二十五層,,
RPSNMLMKQHJGFEH88CC,1,55.17,住家用,鋼筋混凝土造,112年10月24日,五層,,
RPSNMLMKQHJGFEH88CC,1,53.02,共有部分,鋼筋混凝土造,112年10月24日,五層,,
RPTNMLMKQHJGFEH98CC,4,108.75,住家用,鋼筋混凝土造,109年12月11日,四層,,
RPTNMLMKQHJGFEH98CC,4,39.46,共有部分,鋼筋混凝土造,109年12月11日,五層,,
RPVNMLMKQHJGFEH56CC,28,194.64,住宅、車庫,鋼筋混凝土造,85年6月28日,四層,,
RPWNMLMKQHJGFEH66CC,44,268.74,住宅、店舖、通道,鋼筋混凝土造,69年6月3日,三層,,
RPXNMLMKQHJGFEH76CC,5,48.30,住家用,鋼筋混凝土造,108年11月7日,十層,,
