鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號,出租型態,有無管理員,租賃期間,有無電梯,附屬設備,租賃住宅服務
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,Rental type,Residential Manager,Rental period,elevator,equipment,Rental residential services
松山區,租賃房屋,臺北市松山區南京東路四段１８６號四樓之５,0.0,,,,1130731,土地0建物1車位0,四層,14,辦公商業大樓,商業用,鋼筋混凝土造,0730217,156.89,3,0,2,有,有,無,68000,433,,0.0,0,租金總額含稅；,RPPNMLQKQHJGFDA28DC,,有,1130717~1150716,有,冷氣,
中正區,租賃房屋,臺北市中正區羅斯福路三段１００之８３號２樓,0.0,,,,1130813,土地0建物1車位0,二層,12,辦公商業大樓,商業用,鋼筋混凝土造,0650619,15.85,1,0,1,有,有,無,14000,883,,0.0,0,,RPPNMLRKQHJGFAA97CC,獨立套房,有,1130813~1140817,有,冷氣,
萬華區,租賃房屋,臺北市萬華區武昌街二段７２之５號,0.0,,,,1130815,土地0建物1車位0,一層,11,辦公商業大樓,商業用,鋼筋混凝土造,0710908,13.25,1,1,0,有,有,無,19000,1434,,0.0,0,,RPPNMLRKQHJGFBA08CC,,有,1130914~1180913,有,冷氣,
中正區,租賃房屋,臺北市中正區齊東街７４號,0.0,,,,1130731,土地0建物1車位0,一層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0610918,81.92,0,0,0,無,無,無,47000,574,,0.0,0,,RPQNMLRKQHJGFBA18CC,,無,1130901~1160831,無,冷氣,
內湖區,租賃房屋,臺北市內湖區內湖路二段２５３巷１０號五樓,0.0,,,,1130730,土地0建物0車位0,五層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0750131,20.43,5,0,5,有,無,有,12500,612,,0.0,0,租金總額含水費；瓦斯費；網路費；其他第四台；,RPPNMLRKQHJGFCA18CC,分租套房,無,1130805~1140805,無,冷氣、電視機、冰箱、有線電視、網路,
內湖區,租賃房屋,臺北市內湖區成功路四段２２３巷１５弄１１號四樓之１,0.0,,,,1130722,土地0建物1車位0,四層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0810709,39.870000000000005,0,0,0,無,有,有,23000,577,,0.0,0,租金總額含管理費；,RPQNMLRKQHJGFCA28CC,獨立套房,有,1130726~1140725,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,
內湖區,租賃房屋,臺北市內湖區成功路五段４２０巷９號,0.0,,,,1130803,土地0建物1車位0,一層,14,店面(店鋪),住家用,鋼筋混凝土造,0870925,46.99,0,0,0,無,有,無,35000,745,,0.0,0,,RPRNMLRKQHJGFCA38CC,,有,1130901~1150831,有,冷氣、熱水器、瓦斯或天然氣,
中山區,租賃房屋,臺北市中山區松江路３６２巷４２號三樓之３,0.0,,,,1130808,土地0建物1車位0,三層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0701201,45.330000000000005,2,1,1,有,有,有,29000,640,,0.0,0,,RPSNMLRKQHJGFCA48CC,整棟(戶)出租,無,1130815~1140814,有,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣,
文山區,租賃房屋,臺北市文山區羅斯福路六段２３２巷１４號四樓,0.0,,,,1130726,土地0建物1車位0,四層,4,公寓(5樓含以下無電梯),住家用,加強磚造,,98.72,3,2,1,有,無,無,22000,223,,0.0,0,含增建或未登記建物；,RPPNMLSKQHJGFAA08CC,整棟(戶)出租,無,1130901~1180831,無,,
文山區,車位,臺北市文山區辛亥路四段２５２巷６號地下一層,0.0,,,,1130731,土地0建物0車位1,,0,其他,停車空間,鋼筋混凝土造,0910507,33.980000000000004,0,0,0,無,無,無,3600,,坡道平面,33.98,3600,租金已扣除管理費500元。,RPQNMLSKQHJGFAA18CC,,,1130801~1140731,,,
萬華區,租賃房屋,臺北市萬華區環河南路三段４３號３樓,0.0,,,,1130802,土地0建物0車位0,三層,4,公寓(5樓含以下無電梯),住家用,加強磚造,0590730,21.36,4,1,4,有,無,有,12500,585,,0.0,0,租金總額含水費；網路費；其他第四台；,RPPNMLSKQHJGFBA18CC,分租套房,無,1130802~1140801,無,冷氣、熱水器、洗衣機、電視機、冰箱、有線電視、網路,一般代管
內湖區,租賃房屋+車位,臺北市內湖區康樂街１３６巷２９弄３號,0.0,,,,1130726,土地0建物1車位1,一層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0721103,65.27,2,2,1,有,無,無,25000,383,一樓平面,6.47,0,租賃用途為倉儲用租金總額含稅；,RPPNMLSKQHJGFCA28CC,,無,1130801~1140731,無,冷氣、熱水器,
內湖區,租賃房屋,臺北市內湖區新明路３７２號４樓,0.0,,,,1130802,土地0建物0車位0,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0701208,20.36,4,1,4,有,無,有,15500,761,,0.0,0,多人共同承租2；租金總額含水費；網路費；其他第四台；,RPQNMLSKQHJGFCA38CC,分租套房,無,1130802~1140801,無,冷氣、熱水器、洗衣機、電視機、冰箱、有線電視、網路,一般代管
中山區,租賃房屋,臺北市中山區農安街６號２樓之７,0.0,,,,1130807,土地0建物1車位0,二層,14,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0980622,56.54,1,0,1,有,有,有,57000,1008,,0.0,0,,RPSNMLSKQHJGFCA58CC,整棟(戶)出租,有,1130807~1130927,有,冷氣、熱水器、洗衣機、電視機、冰箱、有線電視、網路,一般轉租
中山區,租賃房屋,臺北市中山區農安街８號３樓之８,0.0,,,,1130812,土地0建物1車位0,三層,14,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0980622,80.43,2,1,1,有,有,有,63000,783,,0.0,0,,RPTNMLSKQHJGFCA68CC,整棟(戶)出租,有,1130812~1131112,有,冷氣、熱水器、洗衣機、電視機、冰箱、有線電視,一般轉租
信義區,租賃房屋,臺北市信義區信義路四段４０７號四樓之１,0.0,,,,1130726,土地0建物1車位0,四層,12,辦公商業大樓,商業用,鋼筋混凝土造,0671226,52.19,1,1,1,有,有,無,20000,383,,0.0,0,租賃用途為辦公室含增建或未登記建物；其他說明；,RPPNMLSKQHJGFDA38CC,,有,1130805~1150804,有,瓦斯或天然氣,
松山區,租賃房屋,臺北市松山區基隆路一段２４號５樓,0.0,,,,1130728,土地0建物0車位0,五層,5,公寓(5樓含以下無電梯),商業用,鋼筋混凝土造,0670901,20.96,5,0,5,有,無,有,13000,620,,0.0,0,含增建或未登記建物；,RPRNMLSKQHJGFDA58CC,分租套房,無,1130728~1140809,無,冷氣、熱水器、洗衣機、電視機、冰箱、有線電視、網路,一般轉租
松山區,租賃房屋,臺北市松山區基隆路一段２４號５樓,0.0,,,,1130729,土地0建物0車位0,五層,5,公寓(5樓含以下無電梯),商業用,鋼筋混凝土造,0670901,20.96,5,0,5,有,無,有,13500,644,,0.0,0,含增建或未登記建物；,RPSNMLSKQHJGFDA68CC,分租套房,無,1130729~1140809,無,冷氣、熱水器、洗衣機、電視機、冰箱、有線電視、網路,一般轉租
松山區,租賃房屋,臺北市松山區基隆路一段２４號５樓,0.0,,,,1130730,土地0建物0車位0,五層,5,公寓(5樓含以下無電梯),商業用,鋼筋混凝土造,0670901,20.0,5,0,5,有,無,有,12500,625,,0.0,0,多人共同承租2；含增建或未登記建物；,RPTNMLSKQHJGFDA78CC,分租套房,無,1130730~1140809,無,冷氣、熱水器、洗衣機、電視機、冰箱、有線電視、網路,一般轉租
松山區,租賃房屋,臺北市松山區基隆路一段２４號５樓,0.0,,,,1130731,土地0建物0車位0,五層,5,公寓(5樓含以下無電梯),商業用,鋼筋混凝土造,0670901,20.0,5,0,5,有,無,有,12800,640,,0.0,0,含增建或未登記建物；,RPUNMLSKQHJGFDA88CC,分租套房,無,1130731~1140809,無,冷氣、熱水器、洗衣機、電視機、冰箱、有線電視、網路,一般轉租
士林區,租賃房屋,臺北市士林區福林路３２９巷２弄２１號,61.0,住,,,1130726,土地1建物1車位0,全,2,透天厝,住家用,加強磚造,0601229,89.5,2,2,3,有,無,有,36888,412,,0.0,0,,RPPNMLSKQHJGFEA48CC,整棟(戶)出租,無,1130820~1150819,無,冷氣、熱水器、洗衣機、冰箱,
士林區,租賃房屋,臺北市士林區葫蘆里４２之２１號,0.0,,,,1130731,土地0建物1車位0,見其他登記事項,2,店面(店鋪),住家用,加強磚造,0560201,126.74,1,2,2,有,無,無,45000,355,,0.0,0,門牌整編，依謄本門牌申報，現場門牌為臺北市士林區延平北路六段１７號 。租賃期間含免租金裝潢期。,RPQNMLSKQHJGFEA58CC,,無,1130807~1190906,無,,
北投區,租賃房屋,臺北市北投區明德路３３３巷３１號四樓,0.0,,,,1130727,土地0建物1車位0,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0690408,110.18,3,2,2,有,無,有,32999,300,,0.0,0,,RPRNMLSKQHJGFEA68CC,整棟(戶)出租,無,1130810~1150809,無,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣,
文山區,租賃房屋,臺北市文山區秀明路一段１９巷５弄１２號四樓,0.0,,,,1130815,土地0建物1車位0,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0720530,100.66,3,2,1,有,無,有,24000,238,,0.0,0,此為台北市社會住宅包租代管計畫之物件。,RPPNMLTKQHJGFAA18CC,整棟(戶)出租,無,1130815~1140814,無,冷氣、熱水器、瓦斯或天然氣,社會住宅代管
中正區,租賃房屋,臺北市中正區和平西路一段１１號六樓,0.0,,,,1130815,土地0建物0車位0,六層,11,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,,20.91,23,2,16,有,無,有,13860,663,,0.0,0,租約含免租金期113/12/17~113/12/23,RPQNMLTKQHJGFAA28CC,分租套房,無,1130817~1131223,有,冷氣、電視機、冰箱,一般轉租
中正區,租賃房屋,臺北市中正區中華路二段３０９巷４９號三樓,0.0,,,,1130814,土地0建物1車位0,三層,5,公寓(5樓含以下無電梯),住家用,加強磚造,,25.63,1,0,1,有,無,無,8000,312,,0.0,0,此為國家住宅及都市更新中心社會住宅包租代管計畫之物件。,RPRNMLTKQHJGFAA38CC,獨立套房,無,1130815~1140814,無,冷氣、熱水器、瓦斯或天然氣,社會住宅代管
文山區,租賃房屋+車位,臺北市文山區木柵路一段３８５號九樓之１,0.0,,,,1130728,土地0建物1車位1,九層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0950317,134.05,3,2,1,有,有,有,39206,292,坡道平面,35.11,0,租金已扣除管理費2794元。,RPSNMLTKQHJGFAA48CC,整棟(戶)出租,有,1130819~1140818,有,冷氣、熱水器、瓦斯或天然氣,
文山區,租賃房屋,臺北市文山區景華街１９２巷４號三樓,0.0,,,,1130814,土地0建物1車位0,三層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0620309,68.96,3,1,1,有,無,有,24000,348,,0.0,0,此為國家住宅及都市更新中心社會住宅包租代管計畫之物件。,RPTNMLTKQHJGFAA58CC,整棟(戶)出租,無,1130820~1140819,無,冷氣、熱水器、瓦斯或天然氣,社會住宅包租轉租
萬華區,租賃房屋,臺北市萬華區寶興街４９號４樓,23.75,住,,,1130809,土地1建物1車位0,四層,4,公寓(5樓含以下無電梯),工業用,鋼筋混凝土造,0630307,82.72,3,1,2,有,無,有,32800,397,,0.0,0,多人共同承租3；,RPPNMLTKQHJGFBA28CC,整棟(戶)出租,無,1130815~1140814,無,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,一般轉租
中正區,租賃房屋,臺北市中正區中華路一段２５號九樓６,0.0,,,,1130726,土地0建物1車位0,九層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0720815,40.62,1,0,1,有,有,有,16000,394,,0.0,0,為台北市社會住宅包租代管計畫之物件，評定市價租金為20000，因選擇包租方案須打八折，且簽約租約無條件捨至百分位，實際租賃金額為16000。,RPQNMLTKQHJGFBA38CC,獨立套房,有,1130730~1140729,有,冷氣、熱水器、洗衣機、冰箱,社會住宅包租轉租
萬華區,租賃房屋,臺北市萬華區民和街８７巷１號,0.0,,,,1130814,土地0建物1車位0,全,2,透天厝,,加強磚造,,34.84,2,1,1,有,無,無,12000,344,,0.0,0,此為台北市社會住宅包租代管計畫之物件。,RPRNMLTKQHJGFBA48CC,整棟(戶)出租,無,1130814~1140614,無,冷氣、熱水器,社會住宅代管
中正區,租賃房屋,臺北市中正區中華路一段７號十五樓之９,0.0,,,,1130720,土地0建物1車位0,十五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1041214,57.31999999999999,1,1,1,有,有,有,40000,698,,0.0,0,租金總額含管理費；,RPSNMLTKQHJGFBA58CC,整棟(戶)出租,有,1130720~1150719,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,
萬華區,租賃房屋,臺北市萬華區峨眉街８８號６樓之８,0.0,,,,1130814,土地0建物1車位0,六層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0660727,29.57,1,1,1,有,無,有,9500,321,,0.0,0,,RPTNMLTKQHJGFBA68CC,獨立套房,無,1130818~1140817,有,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅包租轉租
大同區,租賃房屋,臺北市大同區萬全街１號４樓之２,0.0,,,,1130722,土地0建物1車位0,四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1041016,84.48,1,2,1,有,有,有,66200,784,,0.0,0,租金總額含管理費；網路費；續租案件；,RPUNMLTKQHJGFBA78CC,整棟(戶)出租,有,1130726~1131225,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣、有線電視,
中正區,租賃房屋,臺北市中正區衡陽路７６號,0.0,,,,1130815,土地0建物0車位0,全,7,透天厝,,加強磚造,,21.91,21,2,19,有,無,有,14850,678,,0.0,0,,RPXNMLTKQHJGFBA09CC,分租套房,無,1130731~1131030,無,冷氣、熱水器、洗衣機、電視機、冰箱,一般轉租
萬華區,租賃房屋,臺北市萬華區西園路一段１３６巷１６弄１５號三樓,0.0,,,,1130813,土地0建物1車位0,三層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0750123,101.72,3,2,1,有,無,有,22000,216,,0.0,0,此為國家住宅及都市更新中心社會住宅包租代管計畫之物件。,RPOOMLTKQHJGFBA28CC,整棟(戶)出租,無,1130813~1140812,無,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
萬華區,租賃房屋,臺北市萬華區莒光路３００巷６弄３之２號五樓,0.0,,,,1130815,土地0建物1車位0,五層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0780130,97.83,3,2,2,有,無,有,26000,266,,0.0,0,此為國家住宅及都市更新中心社會住宅包租代管計畫之物件。,RPQOMLTKQHJGFBA48CC,整棟(戶)出租,無,1130815~1140814,無,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣,社會住宅包租轉租
中正區,租賃房屋,臺北市中正區南陽街３號五樓之７,0.0,,,,1130802,土地0建物1車位0,五層,7,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0690812,37.54,1,1,1,有,有,有,15800,421,,0.0,0,,RPROMLTKQHJGFBA58CC,獨立套房,有,1130805~1140804,有,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅代管
大同區,租賃房屋,臺北市大同區承德路三段１６號四樓,0.0,,,,1130809,土地0建物1車位0,四層,4,公寓(5樓含以下無電梯),,加強磚造,0560114,81.17,3,2,1,有,無,有,28000,345,,0.0,0,,RPSOMLTKQHJGFBA68CC,整棟(戶)出租,無,1130810~1140809,無,冷氣、熱水器、洗衣機、冰箱,社會住宅代管
中正區,租賃房屋,臺北市中正區北平東路２４號六樓之２,0.0,,,,1130811,土地0建物1車位0,六層,8,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0661111,72.91,3,2,2,有,有,無,24100,331,,0.0,0,,RPTOMLTKQHJGFBA78CC,整棟(戶)出租,有,1130901~1140831,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
中正區,租賃房屋,臺北市中正區南陽街３號五樓之６,0.0,,,,1130802,土地0建物1車位0,五層,7,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0690812,36.4,1,1,1,有,有,有,15500,426,,0.0,0,,RPUOMLTKQHJGFBA88CC,獨立套房,有,1130811~1140810,有,冷氣、熱水器、洗衣機、冰箱,社會住宅代管
萬華區,租賃房屋,臺北市萬華區昆明街１３６巷１５號４樓之１,0.0,,,,1130815,土地0建物1車位0,四層,5,公寓(5樓含以下無電梯),辦公室,鋼筋混凝土造,,27.91,1,0,1,有,無,有,11500,412,,0.0,0,此為國家住宅及都市更新中心社會住宅包租代管計畫之物件。,RPVOMLTKQHJGFBA98CC,獨立套房,無,1130819~1140818,無,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅包租轉租
萬華區,租賃房屋,臺北市萬華區成都路１３５號６樓,0.0,,,,1130814,土地0建物1車位0,六層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0701228,34.65,1,0,1,有,有,有,16000,462,,0.0,0,此為國家住宅及都市更新中心社會住宅包租代管計畫之物件。,RPWOMLTKQHJGFBA09CC,獨立套房,有,1130819~1140818,有,冷氣、熱水器、洗衣機、冰箱,社會住宅包租轉租
萬華區,租賃房屋,臺北市萬華區和平西路三段１０９巷９號４樓,0.0,,,,1130810,土地0建物0車位0,四層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0631221,20.0,2,2,1,有,無,有,11000,550,,0.0,0,租金總額含水費；瓦斯費；網路費；租賃建物部分範圍，且未計入共有部分面積；,RPXOMLTKQHJGFBA56CC,分租雅房,無,1130801~1130930,無,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣、網路,一般轉租
萬華區,租賃房屋,臺北市萬華區萬大路５０６巷２５號３樓,0.0,,,,1130805,土地0建物0車位0,三層,5,華廈(10層含以下有電梯),（Ｈ２）集合住宅,鋼筋混凝土造,1120914,32.17,2,2,2,有,有,有,20000,622,,0.0,0,多人共同承租2；租金總額含管理費；水費；瓦斯費；網路費；,RPOPMLTKQHJGFBA38CC,分租套房,無,1130810~1140809,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣、網路,一般代管
內湖區,租賃房屋,臺北市內湖區康寧路三段９９巷１７弄３４號四樓,0.0,,,,1130726,土地0建物1車位0,四層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0770421,102.24,3,2,1,有,無,有,30000,293,,0.0,0,,RPPNMLTKQHJGFCA38CC,整棟(戶)出租,無,1130801~1131130,無,冷氣、熱水器、洗衣機、瓦斯或天然氣,
中山區,租賃房屋,臺北市中山區民生東路三段８８巷４號五樓,23.42,住,,,1130727,土地1建物1車位0,五層,15,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,0750314,107.53999999999999,3,2,2,有,有,有,43000,400,,0.0,0,,RPQNMLTKQHJGFCA48CC,整棟(戶)出租,無,1130801~1140731,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,
內湖區,租賃房屋,臺北市內湖區內湖路二段２５３巷１２號二樓,0.0,,,,1130814,土地0建物1車位0,二層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0760114,98.73,3,2,2,有,無,有,15000,152,,0.0,0,此為台北市社會住宅包租代管計畫之物件。,RPRNMLTKQHJGFCA58CC,整棟(戶)出租,無,1130818~1140817,無,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅包租轉租
中山區,租賃房屋,臺北市中山區中山北路二段２７巷２號２樓之６,0.0,,,,1130816,土地0建物1車位0,二層,7,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0700511,30.91,1,0,1,有,有,有,13500,437,,0.0,0,續租案件；,RPSNMLTKQHJGFCA68CC,獨立套房,有,1130825~1140824,有,冷氣、熱水器、洗衣機、電視機、冰箱、有線電視,社會住宅包租轉租
內湖區,租賃房屋+車位,臺北市內湖區內湖路二段２３５巷１６號３樓之２,0.0,,,,1130816,土地0建物1車位1,三層,5,華廈(10層含以下有電梯),集合住宅（Ｈ２）,鋼筋混凝土造,1110722,166.97,3,2,2,有,有,無,73000,437,坡道平面,33.72,0,,RPTNMLTKQHJGFCA78CC,整棟(戶)出租,有,1130820~1140819,有,熱水器、冰箱,
中山區,租賃房屋,臺北市中山區北安路７８９號８樓之５,0.0,,,,1130722,土地0建物1車位0,八層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020904,75.07,2,2,1,有,有,有,68267,909,,0.0,0,租金總額含管理費；,RPUNMLTKQHJGFCA88CC,整棟(戶)出租,有,1130801~1140731,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,
內湖區,租賃房屋,臺北市內湖區內湖路一段７１７號四樓,0.0,,,,1130809,土地0建物1車位0,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0690415,96.79,3,2,2,有,無,無,28000,289,,0.0,0,此為台北市社會住宅包租代管計畫之物件,RPWNMLTKQHJGFCA09CC,整棟(戶)出租,無,1130810~1140809,無,冷氣、熱水器,社會住宅代管
中山區,租賃房屋,臺北市中山區中山北路二段８９號９樓之１,0.0,,,,1130723,土地0建物1車位0,九層,14,住宅大樓(11層含以上有電梯),商業用,鋼骨鋼筋混凝土造,0960702,230.32,3,2,2,有,有,無,90500,393,,0.0,0,續租案件；,RPXNMLTKQHJGFCA56CC,整棟(戶)出租,有,1130825~1150824,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,
中山區,租賃房屋,臺北市中山區新生北三段１號三樓之１１,0.0,,,,1130809,土地0建物1車位0,三層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0700122,41.91,1,0,1,有,有,無,22000,525,,0.0,0,此為台北市社會住宅包租代管計畫之物件出租人另負擔管理費2000元,RPOOMLTKQHJGFCA38CC,獨立套房,有,1130810~1140809,有,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅代管
內湖區,租賃房屋+車位,臺北市內湖區南京東路六段４６１號３樓之２,0.0,,,,1130723,土地0建物1車位1,三層,9,辦公商業大樓,商業用,鋼筋混凝土造,0980318,202.84,0,0,0,無,有,無,50000,246,坡道平面,0.0,0,,RPPOMLTKQHJGFCA48CC,,有,1130726~1150804,有,,
內湖區,租賃房屋,臺北市內湖區文湖街２１巷１００弄１７號,0.0,,,,1130728,土地0建物0車位0,一層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0691016,19.84,3,2,3,有,無,有,11000,554,,0.0,0,租金總額含水費；電費；瓦斯費；網路費；其他第四台；,RPQOMLTKQHJGFCA58CC,分租雅房,無,1130801~1131031,無,冷氣,
內湖區,租賃房屋,臺北市內湖區內湖路三段９１之２號三樓,0.0,,,,1130728,土地0建物1車位0,三層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0690508,75.66,2,2,1,有,無,有,23000,304,,0.0,0,,RPSOMLTKQHJGFCA78CC,整棟(戶)出租,無,1130801~1140731,無,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,
中山區,租賃房屋,臺北市中山區錦州街１５９號七樓之３,0.0,,,,1130812,土地0建物1車位0,七層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0690421,41.12,1,1,1,有,有,有,15000,365,,0.0,0,,RPUOMLTKQHJGFCA98CC,獨立套房,有,1130816~1140815,有,冷氣、熱水器、電視機、冰箱,社會住宅代管
內湖區,租賃房屋,臺北市內湖區康樂街１３６巷３弄６號１１樓之６,0.0,,,,1130812,土地0建物1車位0,十一層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0870122,79.1,2,1,1,有,有,有,26000,329,,0.0,0,,RPVOMLTKQHJGFCA09CC,整棟(戶)出租,有,1130815~1140814,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
中山區,租賃房屋,臺北市中山區雙城街３巷２號４樓之１,0.0,,,,1130815,土地0建物1車位0,四層,15,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0841201,32.67,1,0,1,有,有,有,17000,520,,0.0,0,此為國家住宅及都市更新中心社會住宅包租代管計畫之物件。,RPWOMLTKQHJGFCA56CC,獨立套房,有,1130815~1140814,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅包租轉租
信義區,租賃房屋,臺北市信義區忠孝東路五段７７６號,0.0,,,,1130726,土地0建物1車位0,一層,9,店面(店鋪),商業用,鋼筋混凝土造,0740422,94.67,0,0,0,無,無,無,90000,951,,0.0,0,租賃期間含免租裝潢期租金總額含稅；其他二代健保補充保費；租賃期間有約定不同租金1.民國113年8月26日起至民國118年7月25日止，每月總租金費用共新台幣90000元整。2.民國118年7月26日起至民國121年7月25日止，每月總租金費用共新台幣92700元整。；外牆作為廣告使用；其他說明；,RPQNMLTKQHJGFDA58CC,,無,1130726~1210725,有,,
松山區,租賃房屋,臺北市松山區健康路１８６號三樓,0.0,,,,1130812,土地0建物1車位0,三層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0640626,109.44,4,1,2,有,無,有,35000,320,,0.0,0,此為台北市社會住宅包租代管計畫之物件。,RPRNMLTKQHJGFDA68CC,整棟(戶)出租,無,1130815~1140814,無,冷氣、熱水器、瓦斯或天然氣,社會住宅代管
信義區,租賃房屋,臺北市信義區基隆路一段３５巷７弄１之２號,0.0,,,,1130815,土地0建物0車位0,全,4,透天厝,防空避難室、會客室、宿舍,鋼筋混凝土造,0641016,16.52,42,0,3,有,無,有,6500,393,,0.0,0,,RPSNMLTKQHJGFDA78CC,分租雅房,無,1130822~1140621,無,冷氣、冰箱,一般轉租
士林區,租賃房屋,臺北市士林區中正路３６５巷３２號４樓,0.0,,,,1130719,土地0建物0車位0,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0770914,19.83,4,1,2,有,無,有,15800,797,,0.0,0,租金總額含網路費；其他清潔費；,RPPNMLTKQHJGFEA58CC,分租雅房,無,1130719~1140718,無,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣、網路,一般轉租
士林區,租賃房屋,臺北市士林區中正路３６５巷３２號４樓,0.0,,,,1130719,土地0建物0車位0,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0770914,14.88,4,1,2,有,無,有,13800,927,,0.0,0,租金總額含網路費；其他清潔費；,RPQNMLTKQHJGFEA68CC,分租雅房,無,1130722~1140721,無,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣、網路,一般轉租
