鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號,出租型態,有無管理員,租賃期間,有無電梯,附屬設備,租賃住宅服務
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,Rental type,Residential Manager,Rental period,elevator,equipment,Rental residential services
嘉義市,租賃房屋,嘉義市嘉義市民生南路４０３巷４８弄２６號,0.0,,,,1130814,土地0建物1車位0,全,2,透天厝,住家用,鋼筋混凝土加強磚造,0620520,74.39,2,2,1,有,無,有,10000,134,,0.0,0,此為嘉義市社會住宅包租代管計畫。,RPVNMLTKQHJGFAI96CC,整棟(戶)出租,無,1130817~1140816,無,冷氣、熱水器、瓦斯或天然氣,社會住宅包租轉租
嘉義市,租賃房屋,嘉義市嘉義市文雅街１１６巷５號七樓１,0.0,,,,1130814,土地0建物1車位0,七層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0850618,86.00999999999999,2,1,1,有,有,有,8000,93,,0.0,0,此為嘉義市社會住宅包租代管計畫。,RPWNMLTKQHJGFAI07CC,整棟(戶)出租,有,1130830~1140829,有,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣,社會住宅包租轉租
嘉義市,租賃房屋,嘉義市嘉義市志昇街３７號四樓,0.0,,,,1130814,土地0建物1車位0,四層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0931103,183.64,4,2,2,有,有,無,11000,60,,0.0,0,此為嘉義市社會住宅包租代管計畫。,RPXNMLTKQHJGFAI17CC,整棟(戶)出租,有,1130828~1140827,有,冷氣、瓦斯或天然氣,社會住宅包租轉租
嘉義市,租賃房屋,嘉義市嘉義市林森西路１１號六樓２,0.0,,,,1130815,土地0建物1車位0,六層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0730126,128.37,3,1,2,有,有,有,13000,101,,0.0,0,此為嘉義市社會住宅包租代管計畫。,RPOOMLTKQHJGFAI98CC,整棟(戶)出租,有,1130830~1140829,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅包租轉租
嘉義市,租賃房屋,嘉義市嘉義市東洋新?５１７號二樓１,0.0,,,,1130815,土地0建物1車位0,二層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0720708,82.21,2,1,1,有,有,有,11000,134,,0.0,0,此為嘉義市社會住宅包租代管計畫。,RPPOMLTKQHJGFAI09CC,整棟(戶)出租,有,1130829~1140828,無,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
嘉義市,租賃房屋,嘉義市嘉義市東區彌陀路１６３號１８樓之４,0.0,,,,1130806,土地0建物1車位0,十八層,20,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850311,46.27,1,1,1,有,有,有,9000,195,,0.0,0,,RPQOMLTKQHJGFAI56CC,獨立套房,有,1130807~1140806,有,冷氣、熱水器,
嘉義市,租賃房屋,嘉義市嘉義市博愛路二段１６８號１２樓之６,0.0,,,,1130816,土地0建物1車位0,十二層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880421,73.18,1,0,1,有,有,有,10000,137,,0.0,0,此為嘉義市社會住宅包租代管計畫。,RPPNMLKLQHJGFAI18CC,獨立套房,有,1130910~1140616,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
嘉義市,租賃房屋,嘉義市嘉義市四維南路８０號,0.0,,,,1130816,土地0建物1車位0,全,2,透天厝,住商用,鋼筋混凝土加強磚造,0660818,91.44,2,1,2,有,無,有,12000,131,,0.0,0,此為嘉義市社會住宅包租代管計畫。,RPQNMLKLQHJGFAI28CC,整棟(戶)出租,無,1130827~1140826,無,熱水器、瓦斯或天然氣,社會住宅代管
嘉義市,租賃房屋,嘉義市嘉義市民生南路５５巷２號八樓之３,0.0,,,,1130814,土地0建物1車位0,八層,12,住宅大樓(11層含以上有電梯),辦公室,鋼筋混凝土造,0860418,74.25999999999999,1,1,1,有,有,有,13800,186,,0.0,0,嘉義市社會住宅包租代管計畫之物件。管理費1200元。,RPRNMLKLQHJGFAI38CC,獨立套房,有,1130814~1140813,有,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅代管
嘉義市,租賃房屋,嘉義市嘉義市民生南路５５巷２號八樓之１,0.0,,,,1130813,土地0建物1車位0,八層,12,住宅大樓(11層含以上有電梯),辦公室,鋼筋混凝土造,0860418,83.34,1,1,1,有,有,有,13800,166,,0.0,0,嘉義市社會住宅包租代管計畫之物件。管理費1200元。,RPSNMLKLQHJGFAI48CC,獨立套房,有,1130813~1140812,有,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅代管
嘉義市,租賃房屋,嘉義市嘉義市下埤路３３２號,0.0,,,,1130816,土地0建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,0840801,165.92,5,1,3,有,無,無,18000,108,,0.0,0,嘉義市社會住宅包租代管計畫之物件。,RPTNMLKLQHJGFAI58CC,整棟(戶)出租,無,1130817~1140816,無,冷氣、熱水器,社會住宅代管
嘉義市,租賃房屋,嘉義市嘉義市彌陀路１３９號七樓１,0.0,,,,1130816,土地0建物1車位0,七層,20,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850311,96.84,3,1,1,有,有,有,12000,124,,0.0,0,此為嘉義市社會住宅包租代管計畫。,RPUNMLKLQHJGFAI68CC,整棟(戶)出租,有,1130818~1140817,有,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣,社會住宅代管
